SiteID,SubOc1,StartDate,EndDate,OccLength
2490,A,-30,100,130
2491,B,-30,100,130
2511,A,-30,200,230
2519,B,-30,100,130
2524,B,-30,300,330
2525,B,-30,400,430
2533,A,-30,200,230
2538,B,-30,100,130
2540,B,-30,200,230
2541,A,-30,100,130
2542,B,-30,100,130
2545,A,-30,200,230
2549,B,-30,400,430
2551,B,-30,200,230
2559,A,-30,500,530
2562,A,-30,400,430
2564,B,-30,300,330
2567,B,-30,400,430
2572,B,-30,400,430
2581,B,-30,100,130
2583,A,-30,200,230
2586,A,-30,100,130
2598,A,-30,200,230
2609,A,-30,100,130
2628,B,-30,300,330
2641,B,-30,100,130
2643,B,-30,400,430
2653,B,-30,200,230
2655,A,-30,400,430
2658,A,-30,200,230
2670,B,-30,100,130
2672,A,-30,400,430
2681,A,-30,200,230
2694,A,-30,300,330
2699,A,-30,200,230
2702,A,-30,100,130
2718,A,-30,500,530
2719,A,-30,500,530
2720,A,-30,500,530
2721,B,-30,500,530
2723,A,-30,500,530
2724,A,-30,500,530
2725,A,-30,500,530
2726,A,-30,500,530
2727,A,-30,500,530
2728,A,-30,500,530
2731,A,-30,500,530
2732,A,-30,500,530
2735,A,-30,500,530
2736,A,-30,500,530
2737,A,-30,500,530
2738,A,-30,500,530
2739,A,-30,500,530
2740,A,-30,500,530
2741,B,-30,500,530
2742,B,-30,500,530
2743,A,-30,500,530
2745,A,-30,100,130
2746,A,-30,500,530
2748,A,-30,500,530
2749,A,-30,500,530
2750,A,-30,500,530
2751,A,-30,500,530
2752,A,-30,500,530
2753,A,-30,500,530
2754,A,-30,300,330
2755,A,-30,500,530
2756,A,-30,500,530
2757,A,-30,500,530
2758,A,-30,500,530
2759,A,-30,500,530
2760,A,-30,500,530
2761,A,-30,500,530
2762,A,-30,500,530
2764,A,-30,500,530
2765,A,-30,500,530
2766,A,-30,500,530
2767,A,-30,500,530
2768,A,-30,500,530
2771,A,-30,500,530
2772,A,-30,500,530
2773,A,-30,500,530
2774,A,-30,500,530
2777,A,-30,500,530
2778,A,-30,500,530
2779,A,-30,500,530
2780,A,-30,500,530
2781,A,-30,500,530
2782,B,-30,500,530
2783,A,-30,500,530
2791,A,-30,500,530
2793,A,-30,500,530
2794,A,-30,500,530
2795,B,-30,500,530
2796,A,-30,500,530
2797,A,-30,500,530
2798,A,-30,500,530
2799,A,-30,500,530
2800,A,-30,500,530
2801,A,-30,500,530
2808,A,-30,500,530
2809,A,-30,500,530
2810,A,-30,500,530
2811,A,-30,500,530
2814,A,-30,500,530
2815,B,-30,500,530
2816,A,-30,500,530
2817,A,-30,500,530
2819,A,-30,500,530
2820,A,-30,500,530
2821,A,-30,500,530
2823,A,-30,500,530
2825,B,-30,500,530
2826,A,-30,500,530
2827,A,-30,500,530
2828,A,-30,500,530
2829,A,-30,500,530
2830,A,-30,500,530
2832,A,-30,500,530
2834,A,-30,500,530
2836,A,-30,500,530
2837,A,-30,500,530
2838,A,-30,500,530
2840,A,-30,500,530
2841,A,-30,500,530
2842,A,-30,500,530
2844,B,-30,500,530
2847,A,-30,500,530
2848,A,-30,500,530
2851,B,-30,500,530
2852,A,-30,500,530
2853,B,-30,500,530
2854,A,-30,500,530
2855,A,-30,500,530
2856,A,-30,500,530
2857,A,-30,500,530
2858,A,-30,500,530
2859,A,-30,500,530
2860,A,-30,500,530
2861,A,-30,500,530
2862,B,-30,500,530
2863,A,-30,500,530
2864,A,-30,500,530
2865,A,-30,500,530
2866,A,-30,500,530
2867,A,-30,500,530
2868,A,-30,500,530
2870,A,-30,500,530
2871,A,-30,500,530
2872,A,-30,500,530
2873,B,-30,500,530
2874,B,-30,500,530
2875,B,-30,500,530
2876,A,-30,500,530
2877,A,-30,500,530
2878,A,-30,500,530
2879,A,-30,500,530
2880,B,-30,500,530
2881,A,-30,500,530
2883,A,-30,500,530
2884,A,-30,500,530
2885,A,-30,500,530
2886,A,-30,500,530
2888,A,-30,500,530
2889,A,-30,100,130
2891,A,-30,500,530
2892,B,-30,500,530
2893,A,-30,500,530
2894,A,-30,500,530
2896,A,-30,500,530
2897,A,-30,500,530
2899,A,-30,500,530
2900,A,-30,500,530
2901,A,-30,500,530
2902,A,-30,500,530
2903,A,-30,500,530
2904,A,-30,500,530
2905,B,-30,500,530
2906,A,-30,500,530
2907,A,-30,500,530
2908,A,-30,500,530
2909,A,-30,500,530
2910,A,-30,500,530
2911,A,-30,500,530
2912,A,-30,500,530
2914,A,-30,500,530
2915,A,-30,500,530
2916,A,-30,500,530
2917,A,-30,500,530
2918,A,-30,500,530
2919,A,-30,500,530
2920,A,-30,500,530
2921,A,-30,500,530
2922,B,-30,500,530
2923,A,-30,500,530
2924,A,-30,500,530
2925,A,-30,500,530
2927,A,-30,500,530
2928,B,-30,500,530
2930,A,-30,500,530
2931,B,-30,500,530
2932,A,-30,500,530
2933,A,-30,500,530
2934,A,-30,500,530
2935,A,-30,500,530
2936,A,-30,500,530
2937,A,-30,500,530
2938,B,-30,500,530
2939,A,-30,500,530
2941,A,-30,500,530
2942,A,-30,500,530
2943,A,-30,500,530
2944,A,-30,500,530
2945,A,-30,500,530
2946,A,-30,500,530
2947,A,-30,500,530
2948,B,-30,500,530
2949,A,-30,500,530
2950,A,-30,500,530
2951,A,-30,500,530
2952,A,-30,500,530
2953,A,-30,500,530
2954,A,-30,500,530
2955,A,-30,500,530
2956,A,-30,500,530
2957,B,-30,500,530
2958,B,-30,500,530
2959,A,-30,500,530
2960,A,-30,500,530
2961,A,-30,500,530
2962,A,-30,500,530
2963,A,-30,500,530
2964,A,-30,500,530
2965,A,-30,500,530
2966,A,-30,500,530
2967,A,-30,500,530
2968,A,-30,500,530
2969,A,-30,100,130
2970,A,-30,500,530
2971,B,-30,500,530
2972,A,-30,500,530
2973,A,-30,500,530
2974,A,-30,500,530
2975,A,-30,500,530
2976,A,-30,500,530
2977,A,-30,500,530
2978,A,-30,500,530
2979,A,-30,500,530
2980,A,-30,500,530
2981,B,-30,500,530
2982,B,-30,500,530
2983,A,-30,500,530
2984,A,-30,500,530
2985,A,-30,500,530
2986,A,-30,500,530
2987,B,-30,500,530
2988,B,-30,500,530
2989,B,-30,500,530
2990,A,-30,500,530
2991,A,-30,500,530
2992,A,-30,500,530
2993,A,-30,500,530
2994,A,-30,500,530
2995,A,-30,500,530
2997,B,-30,500,530
2998,A,-30,500,530
2999,B,-30,500,530
3001,B,-30,500,530
3002,A,-30,500,530
3003,A,-30,500,530
3004,A,-30,500,530
3005,B,-30,500,530
3006,A,-30,500,530
3007,B,-30,500,530
3008,B,-30,500,530
3009,A,-30,500,530
3010,B,-30,500,530
3011,B,-30,500,530
3012,B,-30,500,530
3013,B,-30,500,530
3014,A,-30,500,530
3015,B,-30,500,530
3016,A,-30,500,530
3017,A,-30,500,530
3018,B,-30,500,530
3019,A,-30,500,530
3020,A,-30,500,530
3021,A,-30,500,530
3023,A,-30,500,530
3025,A,-30,500,530
3026,B,-30,500,530
3027,B,-30,500,530
3029,B,-30,500,530
3030,B,-30,500,530
3031,B,-30,500,530
3033,A,-30,500,530
3034,B,-30,500,530
3035,A,-30,500,530
3036,B,-30,500,530
3037,A,-30,500,530
3038,A,-30,500,530
3039,B,-30,500,530
3040,A,-30,500,530
3041,A,-30,500,530
3042,A,-30,500,530
3043,A,-30,500,530
3044,A,-30,500,530
3047,A,-30,500,530
3048,A,-30,500,530
3049,A,-30,500,530
3050,A,-30,500,530
3052,A,-30,500,530
3053,A,-30,500,530
3054,B,-30,500,530
3055,B,-30,500,530
3056,A,-30,500,530
3057,A,-30,500,530
3058,A,-30,500,530
3059,A,-30,500,530
3060,A,-30,500,530
3061,A,-30,500,530
3062,A,-30,500,530
3063,A,-30,500,530
3064,A,-30,500,530
3065,A,-30,500,530
3066,B,-30,500,530
3067,A,-30,500,530
3068,A,-30,500,530
3069,A,-30,500,530
3070,A,-30,500,530
3071,A,-30,500,530
3072,A,-30,500,530
3073,A,-30,500,530
3074,A,-30,500,530
3075,A,-30,500,530
3076,A,-30,500,530
3077,B,-30,500,530
3078,C,-30,500,530
3079,A,-30,500,530
3082,A,-30,100,130
3083,A,-30,500,530
3084,A,-30,500,530
3085,A,-30,500,530
3086,A,-30,500,530
3087,A,-30,500,530
3088,A,-30,500,530
3089,A,-30,500,530
3090,B,-30,500,530
3091,A,-30,500,530
3094,A,-30,500,530
3095,B,-30,500,530
3096,A,-30,500,530
3098,A,-30,500,530
3099,B,-30,500,530
3101,A,-30,500,530
3102,A,-30,500,530
3103,A,-30,500,530
3104,A,-30,500,530
3105,A,-30,500,530
3106,B,-30,500,530
3107,A,-30,500,530
3108,A,-30,500,530
3109,A,-30,500,530
3110,A,-30,500,530
3111,B,-30,500,530
3112,B,-30,500,530
3113,C,-30,500,530
3114,A,-30,500,530
3115,B,-30,500,530
3116,A,-30,500,530
3117,A,-30,500,530
3118,A,-30,500,530
3119,A,-30,500,530
3120,A,-30,500,530
3121,C,-30,500,530
3123,A,-30,100,130
3126,A,-30,500,530
3127,A,-30,500,530
3128,A,-30,500,530
3129,A,-30,500,530
3131,A,-30,500,530
3132,A,-30,500,530
3133,A,-30,500,530
3134,B,-30,500,530
3135,A,-30,500,530
3137,A,-30,500,530
3138,A,-30,500,530
3139,A,-30,500,530
3140,A,-30,500,530
3141,A,-30,500,530
3142,A,-30,500,530
3143,A,-30,500,530
3144,A,-30,500,530
3145,A,-30,500,530
3146,A,-30,500,530
3148,A,-30,500,530
3149,A,-30,500,530
3150,A,-30,500,530
3151,A,-30,500,530
3154,A,-30,500,530
3155,A,-30,500,530
3157,B,-30,500,530
3158,A,-30,500,530
3159,A,-30,500,530
3160,A,-30,500,530
3161,A,-30,500,530
3162,A,-30,500,530
3163,A,-30,500,530
3164,A,-30,500,530
3165,A,-30,500,530
3166,A,-30,500,530
3167,A,-30,500,530
3168,A,-30,500,530
3169,A,-30,500,530
3171,A,-30,500,530
3172,A,-30,500,530
3173,A,-30,500,530
3174,A,-30,500,530
3175,B,-30,500,530
3176,A,-30,500,530
3177,A,-30,500,530
3178,A,-30,500,530
3179,A,-30,500,530
3180,A,-30,500,530
3181,A,-30,500,530
3183,A,-30,500,530
3184,B,-30,500,530
3185,A,-30,500,530
3186,A,-30,500,530
3187,A,-30,500,530
3188,A,-30,500,530
3189,A,-30,500,530
3190,A,-30,500,530
3191,A,-30,500,530
3192,A,-30,500,530
3193,A,-30,500,530
3194,A,-30,500,530
3195,A,-30,500,530
3196,B,-30,100,130
3197,A,-30,500,530
3198,A,-30,500,530
3199,A,-30,500,530
3200,A,-30,500,530
3201,A,-30,500,530
3202,A,-30,500,530
3204,A,-30,500,530
3205,A,-30,500,530
3208,A,-30,500,530
3209,A,-30,500,530
3210,A,-30,500,530
3211,A,-30,500,530
3214,B,-30,500,530
3215,A,-30,500,530
3216,A,-30,500,530
3217,A,-30,500,530
3218,A,-30,500,530
3219,A,-30,500,530
3220,A,-30,500,530
3221,A,-30,500,530
3224,A,-30,500,530
3225,A,-30,500,530
3226,A,-30,500,530
3227,A,-30,500,530
3228,A,-30,500,530
3229,A,-30,500,530
3230,A,-30,500,530
3231,A,-30,500,530
3232,A,-30,500,530
3234,B,-30,500,530
3235,A,-30,500,530
3236,A,-30,500,530
3237,A,-30,500,530
3238,A,-30,500,530
3240,A,-30,500,530
3241,A,-30,500,530
3243,A,-30,500,530
3244,A,-30,500,530
3245,A,-30,500,530
3246,A,-30,500,530
3247,A,-30,500,530
3248,A,-30,500,530
3249,A,-30,500,530
3250,A,-30,500,530
3251,A,-30,500,530
3252,A,-30,500,530
3253,A,-30,500,530
3254,A,-30,500,530
3255,A,-30,500,530
3256,A,-30,500,530
3258,A,-30,500,530
3259,A,-30,500,530
3260,A,-30,500,530
3261,A,-30,500,530
3262,A,-30,500,530
3263,A,-30,500,530
3264,A,-30,500,530
3265,A,-30,500,530
3266,A,-30,500,530
3267,A,-30,500,530
3268,A,-30,500,530
3269,A,-30,500,530
3270,A,-30,500,530
3271,A,-30,500,530
3273,A,-30,500,530
3274,A,-30,500,530
3275,A,-30,500,530
3276,A,-30,500,530
3277,A,-30,500,530
3278,A,-30,500,530
3279,A,-30,500,530
3280,A,-30,500,530
3281,A,-30,500,530
3282,A,-30,500,530
3283,A,-30,500,530
3284,A,-30,500,530
3285,A,-30,500,530
3286,A,-30,200,230
3287,A,-30,500,530
3288,A,-30,500,530
3289,A,-30,500,530
3290,A,-30,500,530
3291,A,-30,500,530
3293,A,-30,500,530
3294,B,-30,500,530
3295,A,-30,500,530
3296,B,-30,500,530
3297,A,-30,500,530
3299,A,-30,500,530
3300,A,-30,500,530
3301,A,-30,500,530
3302,A,-30,500,530
3303,A,-30,500,530
3304,A,-30,500,530
3305,A,-30,500,530
3306,A,-30,500,530
3307,A,-30,500,530
3308,A,-30,500,530
3309,A,-30,500,530
3310,B,-30,500,530
3311,A,-30,500,530
3312,B,-30,500,530
3313,B,-30,500,530
3314,A,-30,500,530
3315,A,-30,500,530
3316,A,-30,500,530
3317,A,-30,500,530
3318,A,-30,500,530
3319,A,-30,500,530
3320,B,-30,500,530
3322,A,-30,300,330
3326,A,-30,300,330
3328,A,-30,200,230
3330,A,-30,500,530
3333,A,-30,500,530
3334,A,-30,500,530
3335,A,-30,500,530
3337,B,-30,200,230
3338,A,-30,300,330
3341,A,-30,400,430
3342,A,-30,500,530
3347,A,-30,200,230
3353,A,-30,300,330
3355,A,-30,400,430
3356,A,-30,500,530
3362,A,-30,300,330
3367,B,-30,200,230
3368,A,-30,500,530
3374,A,-30,300,330
3375,A,-30,100,130
3378,A,-30,200,230
3383,A,-30,300,330
3384,A,-30,300,330
3385,A,-30,500,530
3386,A,-30,300,330
3388,A,-30,300,330
3392,A,-30,300,330
3397,A,-30,300,330
3409,A,-30,300,330
3411,A,-30,500,530
3412,A,-30,500,530
3413,A,-30,500,530
3414,A,-30,500,530
3415,A,-30,300,330
3419,A,-30,500,530
3420,A,-30,300,330
3422,A,-30,300,330
3423,B,-30,300,330
3424,A,-30,300,330
3430,A,-30,300,330
3431,A,-30,500,530
3432,A,-30,200,230
3433,A,-30,200,230
3434,A,-30,300,330
3435,B,-30,200,230
3436,A,-30,300,330
3437,A,-30,500,530
3438,A,-30,300,330
3443,A,-30,300,330
3445,B,-30,500,530
3446,A,-30,300,330
3447,A,-30,400,430
3455,A,-30,500,530
3457,A,-30,300,330
3458,A,-30,200,230
3459,A,-30,300,330
3465,A,-30,500,530
3467,A,-30,300,330
3471,A,-30,300,330
3472,A,-30,300,330
3473,A,-30,300,330
3476,A,-30,300,330
3478,A,-30,300,330
3479,A,-30,300,330
3481,A,-30,300,330
3482,A,-30,300,330
3483,A,-30,300,330
3486,A,-30,200,230
3487,A,-30,300,330
3494,A,-30,300,330
3496,A,-30,300,330
3498,A,-30,200,230
3500,A,-30,500,530
3502,A,-30,200,230
3506,A,-30,300,330
3507,A,-30,300,330
3509,A,-30,300,330
3510,A,-30,300,330
3511,A,-30,500,530
3531,A,-30,500,530
3533,A,-30,500,530
3542,A,-30,500,530
3560,A,-30,200,230
3569,A,-30,200,230
3570,A,-30,500,530
3580,B,-30,500,530
3582,A,-30,500,530
3585,A,-30,500,530
3586,A,-30,500,530
3587,A,-30,500,530
3588,A,-30,500,530
3589,A,-30,500,530
3590,A,-30,500,530
3591,A,-30,500,530
3593,A,-30,300,330
3594,A,-30,500,530
3600,A,-30,500,530
3603,A,-30,500,530
3604,A,-30,500,530
3605,A,-30,500,530
3606,A,-30,500,530
3607,A,-30,500,530
3609,A,-30,500,530
3610,A,-30,500,530
3611,A,-30,500,530
3613,A,-30,500,530
3616,A,-30,500,530
3617,A,-30,500,530
3618,A,-30,500,530
3620,A,-30,500,530
3621,A,-30,500,530
3622,A,-30,500,530
3623,A,-30,500,530
3624,A,-30,500,530
3625,A,-30,500,530
3626,A,-30,500,530
3627,A,-30,500,530
3628,A,-30,500,530
3629,A,-30,500,530
3630,A,-30,500,530
3631,A,-30,500,530
3632,A,-30,500,530
3634,A,-30,500,530
3635,A,-30,500,530
3638,A,-30,500,530
3639,A,-30,500,530
3640,A,-30,500,530
3642,B,-30,500,530
3643,A,-30,500,530
3646,A,-30,500,530
3647,A,-30,500,530
3648,A,-30,500,530
3653,A,-30,500,530
3655,A,-30,500,530
3656,A,-30,500,530
3658,A,-30,500,530
3672,A,-30,500,530
3673,A,-30,500,530
3678,A,-30,408,438
3680,A,-30,200,230
3681,A,-30,200,230
3686,A,-30,500,530
3687,B,-30,100,130
3689,A,-30,500,530
3711,A,-30,200,230
3713,A,-30,500,530
3714,A,-30,500,530
3726,A,-30,100,130
3750,A,-30,500,530
3751,A,-30,500,530
3752,A,-30,500,530
3758,A,-30,500,530
3769,A,-30,500,530
3777,A,-30,500,530
3790,A,-30,500,530
3792,A,-30,500,530
3798,A,-30,500,530
3801,A,-30,500,530
3802,A,-30,500,530
3809,A,-30,500,530
3812,A,-30,500,530
3813,A,-30,500,530
3818,A,-30,500,530
3819,A,-30,500,530
3821,A,-30,500,530
3823,A,-30,500,530
3828,A,-30,500,530
3829,A,-30,500,530
3830,A,-30,500,530
3831,A,-30,500,530
3832,A,-30,500,530
3842,A,-30,500,530
3843,A,-30,500,530
3845,A,-30,500,530
3847,A,-30,500,530
3850,A,-30,500,530
3852,A,-30,500,530
3854,A,-30,500,530
3857,A,-30,500,530
3860,A,-30,500,530
3861,A,-30,500,530
3864,A,-30,500,530
3865,A,-30,500,530
3878,A,-30,500,530
3879,A,-30,500,530
3880,A,-30,500,530
3881,A,-30,500,530
3895,A,-30,500,530
3897,A,-30,500,530
3898,A,-30,500,530
3899,A,-30,500,530
3901,A,-30,500,530
3903,A,-30,500,530
3907,A,-30,500,530
3910,A,-30,500,530
3912,A,-30,500,530
3913,A,-30,500,530
3920,A,-30,500,530
3924,A,-30,500,530
3937,A,-30,500,530
3998,A,-30,500,530
4001,A,-30,500,530
4003,A,-30,500,530
4008,A,-30,500,530
4014,A,-30,500,530
4018,A,-30,500,530
4021,A,-30,500,530
4023,A,-30,500,530
4024,A,-30,500,530
4025,A,-30,500,530
4026,A,-30,500,530
4030,A,-30,500,530
4033,A,-30,500,530
4140,A,-30,500,530
4141,A,-30,500,530
4142,A,-30,500,530
4143,A,-30,500,530
4144,B,-30,500,530
4145,B,-30,500,530
4147,A,-30,500,530
4148,A,-30,500,530
4149,A,-30,500,530
4150,A,-30,100,130
4154,A,-30,500,530
4155,A,-30,500,530
4156,B,-30,500,530
4157,A,-30,500,530
4158,A,-30,200,230
4159,A,-30,500,530
4160,A,-30,500,530
4162,A,-30,500,530
4163,B,-30,500,530
4164,A,-30,500,530
4167,B,-30,500,530
4168,A,-30,500,530
4170,B,-30,100,130
4171,A,-30,300,330
4172,A,-30,500,530
4173,A,-30,100,130
4174,B,-30,500,530
4177,B,-30,500,530
4178,A,-30,500,530
4179,A,-30,500,530
4180,B,-30,500,530
4181,A,-30,500,530
4182,B,-30,500,530
4183,A,-30,500,530
4184,B,-30,500,530
4185,A,-30,500,530
4186,A,-30,500,530
4188,A,-30,500,530
4189,C,-30,500,530
4190,B,-30,500,530
4191,B,-30,500,530
4194,A,-30,500,530
4195,B,-30,500,530
4196,A,-30,500,530
4198,B,-30,200,230
4199,A,-30,500,530
4200,A,-30,500,530
4201,A,-30,500,530
4202,B,-30,500,530
4203,A,-30,500,530
4204,A,-30,500,530
4205,A,-30,500,530
4206,A,-30,500,530
4208,A,-30,500,530
4210,B,-30,500,530
4211,B,-30,500,530
4214,A,-30,100,130
4216,A,-30,500,530
4219,B,-30,500,530
4222,B,-30,500,530
4224,B,-30,500,530
4225,A,-30,500,530
4227,A,-30,500,530
4228,B,-30,500,530
4229,A,-30,500,530
4230,B,-30,500,530
4231,A,-30,200,230
4234,A,-30,500,530
4235,A,-30,500,530
4236,A,-30,500,530
4238,A,-30,500,530
4239,A,-30,500,530
4240,A,-30,500,530
4241,A,-30,200,230
4242,A,-30,500,530
4243,A,-30,500,530
4244,A,-30,500,530
4245,A,-30,500,530
4246,A,-30,500,530
4247,A,-30,500,530
4250,B,-30,500,530
4251,A,-30,100,130
4252,A,-30,500,530
4253,A,-30,500,530
4254,A,-30,500,530
4255,A,-30,500,530
4256,B,-30,500,530
4258,B,-30,500,530
4259,A,-30,500,530
4260,A,-30,500,530
4261,A,-30,500,530
4262,A,-30,500,530
4263,A,-30,500,530
4264,B,-30,500,530
4265,B,-30,500,530
4266,B,-30,500,530
4267,B,-30,500,530
4270,B,-30,500,530
4272,A,-30,100,130
4273,A,-30,500,530
4275,B,-30,500,530
4276,B,-30,500,530
4279,B,-30,500,530
4281,A,-30,500,530
4285,A,-30,500,530
4286,A,-30,500,530
4287,A,-30,500,530
4289,A,-30,100,130
4290,A,-30,500,530
4292,A,-30,500,530
4293,A,-30,200,230
4294,A,-30,200,230
4295,A,-30,200,230
4296,A,-30,200,230
4297,A,-30,200,230
4298,A,-30,500,530
4299,A,-30,200,230
4300,A,-30,200,230
4301,A,-30,200,230
4302,A,-30,200,230
4303,A,-30,200,230
4304,A,-30,200,230
4305,A,-30,200,230
4306,A,-30,200,230
4307,A,-30,200,230
4308,A,-30,200,230
4309,A,-30,200,230
4310,A,-30,200,230
4311,A,-30,200,230
4312,A,-30,200,230
4313,A,-30,200,230
4314,A,-30,500,530
4315,A,-30,200,230
4316,A,-30,200,230
4317,A,-30,200,230
4318,A,-30,500,530
4319,A,-30,200,230
4320,A,-30,200,230
4321,A,-30,200,230
4322,A,-30,500,530
4323,A,-30,200,230
4324,A,-30,200,230
4325,A,-30,200,230
4326,A,-30,200,230
4327,A,-30,200,230
4328,A,-30,200,230
4329,A,-30,200,230
4330,A,-30,200,230
4331,A,-30,200,230
4332,A,-30,200,230
4333,A,-30,200,230
4334,A,-30,500,530
4335,A,-30,500,530
4336,A,-30,200,230
4337,A,-30,200,230
4338,A,-30,200,230
4339,A,-30,200,230
4440,A,-30,200,230
4441,A,-30,200,230
4442,A,-30,200,230
4443,A,-30,200,230
4444,A,-30,200,230
4445,A,-30,200,230
4446,A,-30,200,230
4447,A,-30,200,230
4448,A,-30,200,230
4449,A,-30,200,230
4450,A,-30,200,230
4451,A,-30,200,230
4452,A,-30,200,230
4453,A,-30,200,230
4455,A,-30,200,230
4456,A,-30,200,230
4457,A,-30,500,530
4458,A,-30,200,230
4459,A,-30,200,230
4460,A,-30,500,530
4461,A,-30,500,530
4462,A,-30,500,530
4463,A,-30,200,230
4464,A,-30,200,230
4465,A,-30,200,230
4466,A,-30,200,230
4467,A,-30,200,230
4468,A,-30,200,230
4470,A,-30,200,230
4471,A,-30,200,230
4472,A,-30,200,230
4473,A,-30,200,230
4474,A,-30,200,230
4475,A,-30,200,230
4476,A,-30,200,230
4478,A,-30,200,230
4479,A,-30,200,230
4480,A,-30,200,230
4481,A,-30,200,230
4482,A,-30,200,230
4483,A,-30,200,230
4484,A,-30,200,230
4487,A,-30,200,230
4488,A,-30,500,530
4489,A,-30,200,230
4490,A,-30,200,230
4491,A,-30,200,230
4492,A,-30,200,230
4493,A,-30,200,230
4494,A,-30,200,230
4495,A,-30,200,230
4496,A,-30,200,230
4498,A,-30,200,230
4499,A,-30,200,230
4500,A,-30,200,230
4501,A,-30,200,230
4502,A,-30,200,230
4504,A,-30,200,230
4506,A,-30,200,230
4507,A,-30,200,230
4508,A,-30,200,230
4509,A,-30,200,230
4510,A,-30,200,230
4511,A,-30,200,230
4512,A,-30,200,230
4513,A,-30,200,230
4514,A,-30,200,230
4516,A,-30,200,230
4517,A,-30,200,230
4518,A,-30,200,230
4519,A,-30,200,230
4520,A,-30,200,230
4521,A,-30,200,230
4522,A,-30,200,230
4523,A,-30,200,230
4524,A,-30,200,230
4526,A,-30,200,230
4527,A,-30,500,530
4528,A,-30,200,230
4529,A,-30,200,230
4530,A,-30,200,230
4531,A,-30,200,230
4532,A,-30,200,230
4533,A,-30,200,230
4534,A,-30,500,530
4535,A,-30,200,230
4536,A,-30,200,230
4537,A,-30,500,530
4538,A,-30,200,230
4539,B,-30,200,230
4540,A,-30,200,230
4541,A,-30,200,230
4542,A,-30,200,230
4543,A,-30,200,230
4567,A,-30,500,530
4568,A,-30,500,530
4582,A,-30,500,530
4583,A,-30,500,530
4585,A,-30,500,530
4586,A,-30,500,530
4588,A,-30,500,530
4589,A,-30,500,530
4590,A,-30,200,230
4592,A,-30,500,530
4593,A,-30,500,530
4594,B,-30,500,530
4595,B,-30,500,530
4596,A,-30,500,530
4598,A,-30,500,530
4601,B,-30,500,530
4602,A,-30,500,530
4603,A,-30,500,530
4604,A,-30,500,530
4605,A,-30,500,530
4606,A,-30,500,530
4607,A,-30,500,530
4608,A,-30,500,530
4609,A,-30,500,530
4610,A,-30,500,530
4614,A,-30,500,530
4617,A,-30,500,530
4618,A,-30,500,530
4619,A,-30,500,530
4620,A,-30,500,530
4621,A,-30,500,530
4624,A,-30,500,530
4625,A,-30,500,530
4626,A,-30,300,330
4627,A,-30,300,330
4628,A,-30,300,330
4630,A,-30,300,330
4631,A,-30,300,330
4632,A,-30,500,530
4633,A,-30,300,330
4634,A,-30,300,330
4635,A,-30,500,530
4636,A,-30,500,530
4637,A,-30,500,530
4639,A,-30,500,530
4640,A,-30,500,530
4641,A,-30,500,530
4642,A,-30,500,530
4644,A,-30,500,530
4645,A,-30,100,130
4647,A,-30,100,130
4648,A,-30,100,130
4649,A,-30,500,530
4650,A,-30,500,530
4651,A,-30,500,530
4654,A,-30,500,530
4659,A,-30,100,130
4660,A,-30,500,530
4663,A,-30,400,430
4665,A,-30,100,130
4666,A,-30,100,130
4668,A,-30,100,130
4669,A,-30,500,530
4670,A,-30,100,130
4671,A,-30,100,130
4672,A,-30,100,130
4673,A,-30,500,530
4674,A,-30,500,530
4675,A,-30,500,530
4676,A,-30,500,530
4677,A,-30,100,130
4678,A,-30,100,130
4679,A,-30,100,130
4680,A,-30,500,530
4681,A,-30,100,130
4682,A,-30,100,130
4683,A,-30,100,130
4684,A,-30,500,530
4685,B,-30,500,530
4687,A,-30,500,530
4690,A,-30,100,130
4691,A,-30,500,530
4695,A,-30,500,530
4696,A,-30,500,530
4698,A,-30,100,130
4699,A,-30,500,530
4700,A,-30,500,530
4701,A,-30,500,530
4702,A,-30,500,530
4703,A,-30,500,530
4704,A,-30,100,130
4705,A,-30,500,530
4706,A,-30,500,530
4707,A,-30,500,530
4708,A,-30,500,530
4709,A,-30,500,530
4711,A,-30,500,530
4714,A,-30,500,530
4715,A,-30,500,530
4716,A,-30,100,130
4717,A,-30,100,130
4718,A,-30,100,130
4719,A,-30,100,130
4720,A,-30,100,130
4723,A,-30,500,530
4724,A,-30,100,130
4727,A,-30,500,530
4728,A,-30,500,530
4730,A,-30,500,530
4731,A,-30,500,530
4732,A,-30,500,530
4733,A,-30,100,130
4734,A,-30,100,130
4736,A,-30,500,530
4738,A,-30,100,130
4739,A,-30,500,530
4740,A,-30,500,530
4741,A,-30,100,130
4742,A,-30,500,530
4743,A,-30,100,130
4744,A,-30,500,530
4745,A,-30,500,530
4746,A,-30,500,530
4747,A,-30,500,530
4748,A,-30,100,130
4749,A,-30,100,130
4751,A,-30,100,130
4752,A,-30,500,530
4753,A,-30,500,530
4754,A,-30,500,530
4755,A,-30,500,530
4756,A,-30,500,530
4757,A,-30,500,530
4758,A,-30,100,130
4759,A,-30,500,530
4760,A,-30,100,130
4761,A,-30,100,130
4762,A,-30,500,530
4763,A,-30,500,530
4764,A,-30,500,530
4765,A,-30,500,530
4767,A,-30,500,530
4768,A,-30,500,530
4769,A,-30,500,530
4770,A,-30,500,530
4771,A,-30,500,530
4772,A,-30,500,530
4773,A,-30,500,530
4774,A,-30,500,530
4775,A,-30,500,530
4776,A,-30,500,530
